;;;;Translations;;;;;;Linking;;;;;;
;Definition;Result of the data protection measures taken to guarantee data integrity.;ISO 5127:2017(en), 3.13.5.02;Resultaat van de gegevensbeveiligingsmaatregelen die zijn genomen om de integriteit van de gegevens te waarborgen.;Résultat des mesures de protection des données prises pour garantir l'intégrité des données.;Ergebnis der zur Gewährleistung der Datenintegrität getroffenen Datenschutzmassnahmen.;Αποτέλεσμα των μέτρων προστασίας δεδομένων που έχουν ληφθεί για τη διασφάλιση της ακεραιότητας των δεδομένων.;Risultato delle misure di protezione dei dati adottate per garantire l'integrità dei dati.;Rezultat ukrepov za varnost podatkov, sprejetih za zagotavljanje celovitosti podatkov.;;;;;;;
data_selection_111;PrefLabel;data selection;;dataselectie;sélection des données;Datenauswahl;επιλογή δεδομένων;selezione dei dati;izbiranje podatkov;;https://github.com/terms4fairskills/FAIRterminology/T4FS_0000074;;;;;
;Definition;A process that creates a new dataset from an original source. Examples include: creating a subset of the data, querying a database.;"CASRAI Research Data Management Glossary, ""Data selection"", https://casrai.org/term/data-selection/";Een proces waarbij een nieuwe gegevensset wordt gecreëerd uit een oorspronkelijke bron. Voorbeelden zijn: het creëren van een subset van de gegevens, het bevragen van een database.;Un processus qui crée un nouveau jeu de données à partir d'une source originale. Par exemple la création d'un sous-ensemble de données ou l'interrogation d'une base de données.;Ein Prozess, der einen neuen Datensatz aus einer ursprünglichen Quelle erstellt. Beispiele: Erstellen einer Teilmenge der Daten, Abfrage einer Datenbank.;Μια διαδικασία που δημιουργεί ένα νέο σύνολο δεδομένων από μια αρχική πηγή. Παραδείγματα περιλαμβάνουν: δημιουργία ενός υποσυνόλου δεδομένων, αναζήτηση σε μια βάση δεδομένων.;Un processo che crea un nuovo set di dati da una fonte originale. Gli esempi includono: creare un sottoinsieme di dati, interrogare un database.;Postopek, pri katerem se iz prvotnega vira ustvari nova datoteka podatkov. Primeri vključujejo: ustvarjanje podmnožice podatkov, poizvedovanje po bazi podatkov.;;;;;;;
data_sensitivity_112;PrefLabel;data sensitivity;;gegevensgevoeligheid;sensibilité des données;Datenvertraulichkeit;ευαισθησία δεδομένων;sensibilità dei dati;občutljivost podatkov;;;;;;;
;Definition;Data sensitivity concerns sensitive data, that is the classified information that must be protected and is inaccessible to outside parties unless specifically granted permission.;"Steven Blim (2020), cp.Protect, ""What is Sensitive Data?"", https://cipherpoint.com/blog/what-is-sensitive-data/";Gevoeligheid van gegevens betreft gevoelige gegevens, dat is de gerubriceerde informatie die moet worden beschermd en ontoegankelijk is voor externe partijen, tenzij daartoe specifiek toestemming is verleend.;La sensibilité des données concerne les données sensibles, c'est-à-dire les informations classifiées qui doivent être protégées et qui sont inaccessibles aux parties extérieures, sauf autorisation spécifique.;Datenvertraulichkeit betrifft sensible Daten, d. h. als Verschlusssache eingestufte Informationen, die geschützt werden müssen und für Außenstehende nicht zugänglich sind, es sei denn, es liegt eine besondere Genehmigung vor.;[Η ευαισθησία των δεδομένων αφορά τα] ευαίσθητα δεδομένα, δηλαδή διαβαθμισμένες πληροφορίες που πρέπει να προστατεύονται και δεν είναι προσβάσιμες σε εξωτερικά μέρη, εκτός εάν έχει δοθεί ειδική άδεια.;La sensibilità dei dati riguarda i dati sensibili, cioè le informazioni classificate che devono essere protette e che sono inaccessibili a soggetti esterni a meno che non sia stato loro specificamente concesso un permesso.;[Občutljivost podatkov zadeva] občutljive podatke, [to so] zaupne informacije, ki jih je treba zaščititi in so nedostopne zunanjim uporabnikom, razen če je za to izdano posebno dovoljenje.;;;;;;;
data_set_113;PrefLabel;data set;;dataset;jeu de données;Datensatz;σύνολο δεδομένων;dataset;sklop podatkov;http://data.loterre.fr/ark:/67375/TSO-ZQ5PMX6N-7;;;http://rdfs.org/ns/void#Dataset;;ISO/IEC 20546:2019(en), 3.1.11;
;AltLabel;dataset;;;;;;;;;;;;;;
;Definition;A dataset is defined as a collection of data, published or curated by a single agent, and available for access or download in one or more formats.;W3C Recommendations, https://www.w3.org/TR/2017/REC-dwbp-20170131/;Een dataset wordt gedefinieerd als een verzameling gegevens, gepubliceerd of samengesteld door één instantie, en beschikbaar voor toegang of download in één of meer formaten.;Un jeu de données est défini comme une collection de données, publiée ou conservée par un seul agent, et disponible pour accès ou téléchargement dans un ou plusieurs formats.;Ein Datensatz ist definiert als eine Sammlung von Daten, die von einem einzigen Akteur*in veröffentlicht oder kuratiert wurden und in einem oder mehreren Formaten zum Zugriff oder Download bereitstehen.;Ένα σύνολο δεδομένων ορίζεται ως μια συλλογή δεδομένων, η οποία δημοσιεύεται ή επιμελείται από έναν μόνο φορέα και είναι διαθέσιμη για πρόσβαση ή λήψη σε μία ή περισσότερες μορφές.;Un dataset è definito come una collezione di dati, pubblicati o curati da un singolo agente, e disponibili per l'accesso o il download in uno o più formati.;Sklop podatkov predstavlja zbirko podatkov pod skrbništvom in v objavi pri enem samem akterju in so na voljo za dostop ali prenos v eni ali več oblikah.;;;;;;;
data_sharing_114;PrefLabel;data sharing;;gegevensuitwisseling;partage des données;Datenaustausch;διαμοιρασμός δεδομένων;condivisione dei dati;deljenje podatkov;http://data.loterre.fr/ark:/67375/TSO-QWKTFN2F-N;https://github.com/terms4fairskills/FAIRterminology/T4FS_0000482;;https://w3id.org/GConsent#DataSharing;;ISO/TR 3985:2021(en), 3.8;
;AltLabel;sharing of data;;uitwisseling van gegevens;;Austausch von Daten;;;delitev podatkov;;;;;;;
;Definition;The practice of making data available for reuse. This may be done, for example, by depositing the data in a repository, through data publication. ;"CASRAI Research Data Management Glossary, ""Data sharing"", https://casrai.org/term/data-sharing/";De praktijk van het beschikbaar stellen van gegevens voor hergebruik. Dit kan bijvoorbeeld gebeuren door de gegevens in een databank te deponeren of door publicatie van gegevens.;La pratique consistant à rendre les données disponibles pour une réutilisation. Cela peut se faire, par exemple, en déposant les données dans un dépôt ou une archive, par la publication de données. ;Darunter wird die Praxis verstanden, Daten für die Weiterverwendung verfügbar zu machen. Dies erfolgt z. B. durch die Hinterlegung der Daten in einem Datenspeicher (Repository) oder durch deren Veröffentlichung.;Η πρακτική της διάθεσης δεδομένων για επαναχρησιμοποίηση. Αυτό μπορεί να γίνει, για παράδειγμα, με την απόθεση των δεδομένων σε ένα αποθετήριο, μέσω της δημοσίευσης δεδομένων.;La pratica di rendere i dati disponibili per il riutilizzo. Questo può essere fatto, per esempio, depositando i dati in un repository, attraverso la pubblicazione dei dati.;Praksa dajanja podatkov na voljo za ponovno uporabo, na primer, s predajo podatkov v repozitoriju in z njihovo objavo.;;;;;;;
data_source_115;PrefLabel;data source;;gegevensbron;source de données;Datenquelle;πηγή δεδομένων;fonte dei dati;vir podatkov;;;;;;ISO/IEC 20944-1:2013(en), 3.12.1.2;
;Definition;A specific data set, metadata set, database or metadata repository from where data or metadata are available.;"OECD, Glossary of Statistical Terms, ""Data source"", https://stats.oecd.org/glossary/detail.asp?ID=7045";Een specifieke gegevensreeks, metagegevensreeks, gegevensbank of metagegevensopslagplaats van waaruit gegevens of metagegevens beschikbaar zijn.;Un jeu de données spécifique, un ensemble de métadonnées, une base de données ou un dépôt de métadonnées à partir duquel des données ou des métadonnées sont disponibles.;Ein bestimmter Datensatz, Metadatensatz, eine Datenbank oder ein Metadatenspeicher, in dem Daten oder Metadaten verfügbar sind.;Ένα συγκεκριμένο σύνολο δεδομένων, σύνολο μεταδεδομένων, βάση δεδομένων ή αποθετήριο μεταδεδομένων από όπου διατίθενται δεδομένα ή μεταδεδομένα.;Un insieme specifico di dati, un insieme di metadati, un database o un repository di metadati che mette a disposizione dati o metadati.;Določen sklop podatkov,  metapodatkov, podatkovni ali  metapodatkovni repozitorij kjer so na voljo podatki ali metapodatki.;;;;;;;
data_sovereignty_116;PrefLabel;data sovereignty;;datasoevereiniteit;souveraineté des données;Datenhoheit;κυριαρχία των δεδομένων;sovranità dei dati;suverenost podatkov;;;;;;;
;Definition;Data sovereignty is the idea that data are subject to the laws and governance structures within the nation it is collected.;"Wikipedia, ""Data sovereignty"", https://en.wikipedia.org/wiki/Data_sovereignty";Datasoevereiniteit is het idee dat gegevens onderworpen zijn aan de wetten en bestuursstructuren in het land waar ze worden verzameld.;La souveraineté des données est l'idée que les données sont soumises aux lois et aux structures de gouvernance du pays dans lequel elles sont collectées.;Datenhoheit bedeutet, dass die Daten den Gesetzen und Verwaltungsstrukturen des Landes unterliegen, in dem sie erhoben werden.;Η κυριαρχία των δεδομένων είναι η ιδέα ότι τα δεδομένα υπόκεινται στους νόμους και τις δομές διακυβέρνησης του έθνους στο οποίο συλλέγονται.;La sovranità dei dati è l'idea che i dati sono soggetti alle leggi e alle strutture di governance della nazione in cui vengono raccolti.;Suverenost podatkov predstavlja razumevanje, da za podatke veljajo zakoni in strukture upravljanja v državi, v kateri so bili zbrani.;;;;;;;
data_standard_117;PrefLabel;data standard;;datastandaard;standard de données;Datenstandard;πρότυπο δεδομένων;standard di dati;podatkovni standard;;;;;;;
;Definition;A common and interoperable way of representing, labelling or structuring data.;Hrynaszkiewicz, I., Simons, N., Hussain, A., Grant, R., and Goudie, S. (2020). Developing a Research Data Policy Framework for All Journals and Publishers. Data Science Journal, 19(1), 5. DOI: http://doi.org/10.5334/dsj-2020-005;Een gemeenschappelijke en interoperabele manier om gegevens weer te geven, te labelen of te structureren.;Une manière commune et interopérable de représenter, d'étiqueter ou de structurer les données.;Eine allgemeine und interkompatible Methode zur Darstellung, Kennzeichnung oder Strukturierung von Daten.;Ένας κοινός και διαλειτουργικός τρόπος αναπαράστασης, επισήμανσης ή δόμησης δεδομένων.;Un modo comune e interoperabile di rappresentare, etichettare o strutturare i dati.;Skupen in interoperabilen način prikazovanja, označevanja ali strukturiranja podatkov.;;;;;;;
data_steward_118;PrefLabel;data steward;;gegevensbeheerder or datasteward;responsable des données;Datenverwalter*in (Data Steward);επόπτης δεδομένων;data steward;podatkovni svetovalec;http://data.loterre.fr/ark:/67375/TSO-GN16Q9CK-8;https://github.com/terms4fairskills/FAIRterminology/T4FS_0000178;;;;ISO 8000-2:2020(en), 3.14.4;
;Definition;The Data Steward is the person most knowledgeable about the data including the sources, collection methods, and limitations. The Data Steward should be able to write metadata describing the data and answer questions about the data or the program the data derives from. The Data Steward cleans, uploads, and edits data and communicates with the Data Coordinator for publishing approval. Sometimes, the Data Steward is also the Data Coordinator, who has authority to publish the data.;"California Open Data Portal, Open Data Glossary, ""Data Steward"", https://data.ca.gov/pages/open-data-glossary";De Data Steward is de persoon met de meeste kennis over de gegevens, inclusief de bronnen, verzamelmethoden en beperkingen. De Data Steward moet in staat zijn metadata te schrijven die de data beschrijven en vragen te beantwoorden over de data of het programma waar de data van afkomstig zijn. De Data Steward schoont, uploadt en bewerkt de data en communiceert met de Data Coordinator voor goedkeuring van de publicatie. Soms is de Data Steward ook de Data Coordinator, die de bevoegdheid heeft om de data te publiceren.;La ou le responsable des données est la personne qui connaît le mieux les données, y compris leurs sources, leurs méthodes de collecte et leurs limites. Il doit être capable de rédiger des métadonnées décrivant les données et de répondre à des questions sur les données ou le programme dont elles proviennent. La ou le responsable des données nettoie, télécharge et édite les données d'un groupe dans un dépôt de données et communique avec la ou le coordinateur des données pour l'approbation de la publication. Parfois, la ou le responsable des données coordonne également les données et a le pouvoir de publier les données.;Der*die Datenverwalter*in ist die Person, die sich am besten mit den Daten auskennt, einschliesslich der Quellen, Erfassungsmethoden und Einschränkungen. Sie sollte in der Lage sein, Metadaten zur Datenbeschreibung zu verfassen und Fragen zu den Daten oder dem Programm, von dem sie stammen, zu beantworten. Der*die Datenverwalter*in bereinigt, überträgt und bearbeitet die Daten einer Gruppe und kommuniziert mit dem*der Datenkoordinator*in für die Veröffentlichungsgenehmigung. Manchmal ist der*die Datenverwalter*in auch Datenkoordinator*in und ist somit befugt, die Daten zu veröffentlichen.;Ο Επόπτης δεδομένων είναι το πρόσωπο που γνωρίζει καλύτερα τα δεδομένα, συμπεριλαμβανομένων των πηγών, των μεθόδων συλλογής και των περιορισμών. Ο επόπτης δεδομένων θα πρέπει να είναι σε θέση να συντάσσει μεταδεδομένα που περιγράφουν τα δεδομένα και να απαντά σε ερωτήσεις σχετικά με τα δεδομένα ή το πρόγραμμα από το οποίο προέρχονται τα δεδομένα. Ο επόπτης δεδομένων καθαρίζει, μεταφορτώνει και επεξεργάζεται τα δεδομένα και επικοινωνεί με τον συντονιστή δεδομένων για την έγκριση της δημοσίευσής τους. Ορισμένες φορές, ο επόπτης δεδομένων είναι επίσης ο Συντονιστής Δεδομένων, του οποίου αρμοδιότητα είναι να δημοσιεύει τα δεδομένα.;Il Data Steward è la persona che conosce meglio i dati, comprese le fonti, i metodi di raccolta e le limitazioni. Il Data Steward dovrebbe essere in grado di scrivere metadati che descrivono i dati e rispondere a domande sui dati o sul programma da cui i dati derivano. Il Data Steward pulisce, carica e modifica i dati di un gruppo e comunica con il Data Coordinator per l'approvazione della pubblicazione. A volte, il Data Steward è anche il Data Coordinator, che ha l'autorità di pubblicare i dati.;Podatkovni svetovalec je oseba, ki največ ve o podatkih, vključno z viri, metodami zbiranja in pomankljivostmi. Skrbnik podatkov mora biti sposoben napisati metapodatke, ki opisujejo podatke in odgovarjati na vprašanja o podatkih ali programu, iz katerega podatki izhajajo. Podatkovni svetovalec čisti, nalaga in ureja podatke ter komunicira s koordinatorjem podatkov za odobritev objave. Včasih je skrbnik podatkov tudi koordinator podatkov, ki je pooblaščen za objavo podatkov.;;;;;;;
data_stewardship_119;PrefLabel;data stewardship;;gegevensbeheer;intendance des données;Datenverwaltung (Data Stewardship);επιστασία δεδομένων;gestione dei dati;skrbništvo nad podatki;http://data.loterre.fr/ark:/67375/TSO-B25PW4X4-N;;;;;;
;AltLabel;;;;;;εποπτεία δεδομένων;;;;;;;;;
;Definition;Data stewardship can be defined as the tasks and responsibilities that relate to the management, sharing, and preservation of research data throughout the research lifecycle and beyond. ;FAIRsFAIR, https://www.fairsfair.eu/articles-publications/norf-collaborates-fairsfair-and-eosc-synergy-data-stewardship-training;Data stewardship kan worden gedefinieerd als de taken en verantwoordelijkheden die verband houden met het beheren, delen en bewaren van onderzoeksgegevens gedurende de gehele levenscyclus van het onderzoek en daarna.;L'intendance des données peut être définie comme les tâches et les responsabilités liées à la gestion, au partage et à la préservation des données de recherche tout au long du cycle de vie de la recherche et au-delà.;Datenverwaltung lässt sich als die Aufgaben und Verantwortlichkeiten definieren, die mit der Verwaltung, Freigabe und Bewahrung von Forschungsdaten im Laufe des Forschungslebenszyklus und darüber hinaus verbunden sind.;Η επιστασία των δεδομένων μπορεί να οριστεί ως τα καθήκοντα και οι ευθύνες που σχετίζονται με τη διαχείριση, τον διαμοιρασμό και τη διατήρηση των ερευνητικών δεδομένων καθ' όλη τη διάρκεια του κύκλου ζωής της έρευνας και πέραν αυτού.;La gestione dei dati può essere definita come i compiti e le responsabilità che riguardano la gestione, la condivisione e la conservazione dei dati di ricerca durante il ciclo di vita della ricerca e oltre.;Upravljanje podatkov lahko opredelimo kot naloge in odgovornosti, ki se nanašajo na upravljanje, izmenjavo in ohranjanje raziskovalnih podatkov v celotnem življenjskem ciklu raziskave in po njem.;;;;;;;
data_storage_120;PrefLabel;data storage;;data-opslag;stockage de données;Datenspeicherung;αποθήκευση δεδομένων;memorizzazione dei dati;shranjevanje podatkov;;;;https://w3id.org/GConsent#DataStorage;;ISO/IEC TS 20748-3:2020(en), 3.7;
;Definition;Data storage is the recording (storing) of information (data) in a storage medium. ;"Wikipedia, ""Data storage"", https://en.wikipedia.org/wiki/Data_storage";Gegevensopslag is het vastleggen (opslaan) van informatie (gegevens) in een opslagmedium.;Le stockage de données consiste à enregistrer (stocker) des informations (données) sur un support de stockage.;Datenspeicherung ist die Aufzeichnung (Speicherung) von Informationen (Daten) auf einem Speichermedium.;Η αποθήκευση δεδομένων είναι η εγγραφή (αποθήκευση) πληροφοριών (δεδομένων) σε ένα μέσο αποθήκευσης.;La memorizzazione dei dati è la registrazione (memorizzazione) di informazioni (dati) su un supporto di memorizzazione. ;Shranjevanje podatkov je zapisovanje (shranjevanje) informacij (podatkov) na pomnilniški medij.;;;;;;;
data_stream_121;PrefLabel;data stream;;gegevensstroom;flux de données;Datenstrom;ροή δεδομένων;flusso di dati;podatkovni tok;;https://github.com/terms4fairskills/FAIRterminology/T4FS_0000201;;;;;
;Definition;A sequence of digitally encoded, coherent signals used to send or receive a representation of information content as transmitted.;"CASRAI Reserach data Management Glossary, ""Data stream""https://casrai.org/term/data-stream/";Een opeenvolging van digitaal gecodeerde, coherente signalen die worden gebruikt voor het verzenden of ontvangen van een representatie van informatie-inhoud zoals die wordt verzonden.;Une séquence de signaux cohérents codés numériquement utilisée pour transmettre ou recevoir une représentation du contenu de l'information telle qu'elle est transmise.;Eine Folge von digital kodierten, kohärenten Signalen, die zum Senden oder Empfangen einer Darstellung des übertragenen Informationsinhalts verwendet wird.;Μια ακολουθία ψηφιακά κωδικοποιημένων, συνεκτικών σημάτων που χρησιμοποιούνται για την αποστολή ή τη λήψη μιας αναπαράστασης του περιεχομένου της πληροφορίας όπως μεταδίδεται.;Una sequenza di segnali digitali codificati e coerenti usati per inviare o ricevere una rappresentazione del contenuto dell'informazione trasmessa.;Zaporedje digitalno kodiranih koherentnih signalov, ki se uporablja za pošiljanje ali sprejemanje posredovane informacijske vsebine.;;;;;;;
data_structure_122;PrefLabel;data structure;;datastructuur;structure des données;Datenstruktur;δομή δεδομένων;struttura dati;podatkovna struktura;;https://github.com/terms4fairskills/FAIRterminology/T4FS_0000154;;;;;
;Definition;A specialized format for organizing and storing data. General data structure types include the array, the file, the record, the table, the tree, and so on. Any data structure is designed to organize data to suit a specific purpose so that it can be accessed and worked with in appropriate ways. In computer programming, a data structure may be selected or designed to store data for the purpose of working on it with various algorithms.;"CASRAI Research Data Management Glossary, ""Data structure"", https://casrai.org/term/data-structure/";Een gespecialiseerde indeling voor het organiseren en opslaan van gegevens. Algemene gegevensstructuurtypes zijn onder meer de array, het bestand, het record, de tabel, de boom, enzovoort. Elke gegevensstructuur is ontworpen om gegevens te ordenen voor een specifiek doel, zodat zij op passende wijze kunnen worden geraadpleegd en bewerkt. Bij computerprogrammering kan een gegevensstructuur worden gekozen of ontworpen om gegevens op te slaan met het oog op de bewerking ervan met verschillende algoritmen.;Un format spécialisé pour organiser et stocker des données. Les types généraux de structures de données comprennent le tableau, le fichier, l'enregistrement, l'arbre, etc. Toute structure de données est conçue pour organiser les données en fonction d'un objectif spécifique, afin de pouvoir y accéder et de les utiliser de manière appropriée. En programmation informatique, une structure de données peut être sélectionnée ou conçue pour stocker des données dans le but de les traiter à l'aide de divers algorithmes.;Ein spezielles Format zum Organisieren und Speichern von Daten. Zu den allgemeinen Datenstrukturtypen gehören u.a. das Array, die Datei, der Datensatz, die Tabelle, der Baum. Jede Datenstruktur dient dazu, Daten für einen bestimmten Zweck zu organisieren, so dass auf sie zugegriffen und mit ihnen auf geeignete Weise gearbeitet werden kann. In der Programmierung kann eine Datenstruktur ausgewählt oder entworfen werden um Daten für die Bearbeitung mit verschiedenen Algorithmen zu speichern.;Μια εξειδικευμένη μορφή για την οργάνωση και την αποθήκευση δεδομένων. Οι γενικοί τύποι δομών δεδομένων περιλαμβάνουν τον πίνακα, το αρχείο, την εγγραφή, τον πίνακα, το δέντρο κ.ο.κ. Οποιαδήποτε δομή δεδομένων έχει σχεδιαστεί για να οργανώνει τα δεδομένα ώστε να ανταποκρίνονται σε έναν συγκεκριμένο σκοπό, έτσι ώστε να είναι δυνατή η πρόσβαση σε αυτά και η επεξεργασία τους με κατάλληλους τρόπους. Στον προγραμματισμό υπολογιστών, μια δομή δεδομένων μπορεί να επιλεγεί ή να σχεδιαστεί για την αποθήκευση δεδομένων με σκοπό την επεξεργασία τους με διάφορους αλγορίθμους.;Un formato specializzato per organizzare e memorizzare i dati. I tipi generali di strutture dati includono l'array, il file, il record, la tabella, l'albero e così via. Ogni struttura dati è progettata per organizzare i dati per soddisfare uno scopo specifico in modo che possano essere accessibili e lavorati in modi appropriati. Nella programmazione dei computer, una struttura dati può essere selezionata o progettata per immagazzinare dati allo scopo di lavorare su di essi con vari algoritmi.;Specializirana oblika za urejanje in shranjevanje podatkov. Splošne vrste podatkovnih struktur vključujejo polje, datoteko, zapis, tabelo, drevo itd. Vsaka podatkovna struktura je zasnovana tako, da dovoljuje namensko uporabo podatkov, tako da lahko do njih dostopamo in z njimi delamo na ustrezen način. Pri računalniškem programiranju se lahko podatkovna struktura določi ali prilagodi za dostop do podatkov z namenom, da se z njimi dela z različnimi algoritmi.;;;;;;;
data_subject_123;PrefLabel;data subject;;gegevenssubject;sujet des données ;Datensubjekt;υποκείμενο των δεδομένων;data subject;posameznik, na katerega se nanašajo osebni podatki.;;;;https://w3id.org/GConsent#DataSubject;https://w3id.org/GDPRtEXT#DataSubject;ISO 22857:2013(en), 3.4;
;Definition;A Data Subject (DS) is an individual or entity in the context of personal data.;Pandit, H. J., Debruyne, C., O'Sullivan, D., and Lewis, D. (2019). An Exploration of Data Interoperability for GDPR. International Journal of Standardisation Research, 16(1), 21. https://doi.org/10.5281/zenodo.3246453;Een betrokkene (DS) is een persoon of entiteit in de context van persoonsgegevens.;Le sujet des données est un individu ou une entité dans le contexte des données personnelles.;Ein Datensubjekt (DS) ist eine natürliche oder juristische Person im Kontext von personenbezogenen Daten.;Υποκείμενο των δεδομένων (ΥΔ) είναι ένα φυσικό ή νομικό πρόσωπο στο πλαίσιο των δεδομένων προσωπικού χαρακτήρα.;Un data subject (DS) è un individuo o un'entità nel contesto dei dati personali.;Posameznik, na katerega se nanašajo osebni podatki, je v okviru osebnih podatkov posameznik ali subjekt.;;;;;;;
data_transfer_124;PrefLabel;data transfer;;gegevensoverdracht;transfert de données;Datenübertragung;μεταφορά δεδομένων;trasferimento di dati;prenos podatkov;;;;https://w3id.org/GDPRov#DataTransferActivity;;ISO 7200:2004, 3.3;
;Definition;Moving of data from one computer process to another in an ordered form.;ISO 7200:2004, 3.3;Het verplaatsen van gegevens van het ene computerproces naar het andere in een geordende vorm.;Déplacement des données d'un processus informatique à un autre sous une forme ordonnée.;Übertragung von Daten von einem Computerprozess zu einem anderen in geordneter Form.;Μετακίνηση δεδομένων από μια διαδικασία υπολογιστή σε μια άλλη σε διατεταγμένη μορφή.;Spostamento di dati da un processo informatico a un altro in una forma ordinata.;Prenos podatkov iz enega računalniškega postopka v drugega v urejeni obliki.;;;;;;;
data_transformation_125;PrefLabel;data transformation;;gegevenstransformatie;transformation de données;Datentransformation;μετατροπή δεδομένων;trasformazione dei dati;preoblikovanje podatkov;;https://github.com/terms4fairskills/FAIRterminology/T4FS_0000069;;http://purl.obolibrary.org/obo/OBI_0200000;http://semanticscience.org/resource/SIO_000594;ISO 5127:2017(en), 3.1.11.06;
;Definition;Manipulation of raw data to produce a single output.;"CASRAI Research data Management, ""Data transformation"", https://casrai.org/term/data-transformation/";Manipulatie van ruwe gegevens om een enkele output te produceren.;Manipulation de données brutes pour produire un résultat unique.;Manipulation von Rohdaten zur Erzeugung einer einzigen Ausgabe.;Επεξεργασία πρωτογενών δεδομένων για την παραγωγή μιας μοναδικής εξόδου.;Manipolazione di dati grezzi per produrre un unico output.;Poseg na surovih podatkih za doseganje določenega izhoda.;;;;;;;
data_type_126;PrefLabel;data type;;gegevenstype;type de données;Datentyp;τύπος δεδομένων;tipo di dati;vrsta podatkov;http://data.loterre.fr/ark:/67375/TSO-MJRKBMDW-Q;;;http://purl.org/cwmo/#DataType;;ISO 5127:2017(en), 3.1.12.22;
;AltLabel;datatype;;;;;;;;;;;;;;
;Definition;Class of data characterized by the members of the class and the operations that can be applied to them.;ISO 5127:2017(en), 3.1.12.22;Klasse van gegevens die wordt gekenmerkt door de leden van de klasse en de bewerkingen die erop kunnen worden toegepast.;Classe de données caractérisée par les membres de la classe et les opérations qui peuvent leur être appliquées.;Datenklasse, gekennzeichnet durch ihre Mitglieder und die auf sie anwendbaren Operationen.;Κατηγορία δεδομένων που χαρακτηρίζεται από τα μέλη της κατηγορίας και τις πράξεις που μπορούν να εφαρμοστούν σε αυτά.;Classe di dati caratterizzata dai membri della classe e dalle operazioni che possono essere applicate ad essi.;Razred podatkov, ki ima skupne značilnosti z drugimi člani razreda in z njimi povezanimi operacijami.;;;;;;;
data_understandability_127;PrefLabel;data understandability;;begrijpelijkheid van gegevens;compréhensibilité des données;Verständlichkeit der Daten;κατανοησιμότητα δεδομένων;comprensibilità dei dati;razumljivost podatkov;;;;;;;
;Definition;The degree to which data has attributes that enable it to be read and interpreted by users, and are expressed in appropriate languages, symbols and units in a specific context of use.;"ISO 25000, ""Understandability"", https://iso25000.com/index.php/en/iso-25000-standards/iso-25012/122-understandability";De mate waarin gegevens kenmerken bezitten die hen in staat stellen door gebruikers te worden gelezen en geïnterpreteerd, en worden uitgedrukt in passende talen, symbolen en eenheden in een specifieke gebruikscontext.;La mesure dans laquelle les données possèdent des attributs qui leur permettent d'être lues et interprétées par les utilisatrices et utilisateurs, et sont exprimées dans les langues, symboles et unités appropriés dans un contexte d'utilisation spécifique.;Das Ausmass an Attributen im Datenmaterial, die es den Benutzer*innen ermöglichen, es zu lesen und zu interpretieren, und zwar in geeigneten Sprachen, Symbolen und Einheiten für einen bestimmten Nutzungskontext.;Ο βαθμός στον οποίο τα δεδομένα διαθέτουν χαρακτηριστικά που επιτρέπουν την ανάγνωση και την ερμηνεία τους από τους χρήστες και εκφράζονται σε κατάλληλες γλώσσες, σύμβολα και μονάδες σε ένα συγκεκριμένο πλαίσιο χρήσης.;Il grado in cui i dati hanno attributi che permettono agli utenti di leggerli ed interpretarli, e sono espressi in linguaggi, simboli e unità appropriate in uno specifico contesto d'uso.;Stopnja, do katere imajo podatki lastnosti, ki uporabnikom omogočajo branje in razumevanje, ter so izraženi v ustreznih jezikih, simbolih in enotah znotraj danega konteksta uporabe.;;;;;;;
data_usability_128;PrefLabel;data usability;;bruikbaarheid van gegevens;utilisabilité des données;Datenverwendbarkeit;χρηστικότητα των δεδομένων;usabilità dei dati;uporabnost podatkov;;;;;;;
;AltLabel;usability of data;;;exploitabilité des données;Verwendbarkeit der Daten;;utilizzabilità dei dati;možnost rabe podatkov;;;;;;;
